1626435_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.038314176,4
1630168_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.04950495,4
1626222_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.052083333,4
1625129_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.084033613,4
1640045_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.084745763,4
1641711_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.094339623,4
1629179_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.099009901,4
1635065_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.107526882,4
1637054_s_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.108695652,4
1632705_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.112359551,4
1640109_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.12195122,4
1633050_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.12987013,4
1641481_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.131578947,4
1637357_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.14084507,4
1627180_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.144927536,4
1634640_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.144927536,4
1635450_a_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.147058824,4
1641270_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.151515152,4
1626689_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.15625,4
1624333_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.161290323,4
1629070_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.163934426,4
1636524_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.175438596,4
1632695_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.178571429,4
1633333_a_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.178571429,4
1626846_s_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.181818182,4
1637857_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.181818182,4
1625374_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.185185185,4
1625760_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.185185185,4
1625697_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.188679245,4
1626086_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.188679245,4
1636353_s_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.188679245,4
1622896_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.192307692,4
1633709_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.192307692,4
1628931_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.196078431,4
1637644_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.196078431,4
1640979_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.196078431,4
1624211_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.2,4
1624297_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.2,4
1633639_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.204081633,4
1636395_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.208333333,4
1630516_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.212765957,4
1641357_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.212765957,4
1632540_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.217391304,4
1625276_a_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.227272727,4
1634180_s_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.227272727,4
1639483_s_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.23255814,4
1627117_a_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.238095238,4
1629786_a_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.238095238,4
1635125_a_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.238095238,4
1635503_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.238095238,4
1635678_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.238095238,4
1637154_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.238095238,4
1634903_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.243902439,4
1640224_s_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.243902439,4
1623521_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.25,4
1626147_s_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.25,4
1628758_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.25,4
1631420_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.25,4
1634815_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.25,4
1636764_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.25,4
1633684_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.256410256,4
1638981_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.256410256,4
1626103_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.263157895,4
1626201_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.263157895,4
1626990_s_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.263157895,4
1636103_a_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.263157895,4
1641158_a_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.263157895,4
1623775_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.27027027,4
1624596_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.27027027,4
1628721_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.27027027,4
1631576_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.27027027,4
1635847_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.27027027,4
1636976_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.27027027,4
1637255_a_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.27027027,4
1641104_s_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.27027027,4
1622946_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.277777778,4
1624195_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.277777778,4
1624971_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.277777778,4
1628632_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.277777778,4
1628670_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.277777778,4
1635384_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.277777778,4
1623199_a_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.285714286,4
1627744_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.285714286,4
1633067_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.285714286,4
1633719_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.285714286,4
1635919_at,BUCHONECORR04HR,Microbial,E. coli OreR,Larvae,-1,0.285714286,4
