141200_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,1,1.351814516,XX
141201_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,-1,0.749507874,XX
141202_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,0.941038304,XX
141203_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,1.041420336,XX
141204_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,1.070779295,XX
141205_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,-1,0.775123658,XX
141206_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,1.051632686,XX
141207_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,1.081123551,XX
141208_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,0.937956204,XX
141209_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,0.944382349,XX
141210_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,1.053153153,XX
141211_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,1,1.22540781,XX
141212_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,0.845568115,XX
141213_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,0.881586245,XX
141214_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,0.851768741,XX
141215_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,0.859404377,XX
141216_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,0.815851089,XX
141217_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,-1,0.73865778,XX
141218_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,-1,0.736297624,XX
141219_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,-1,0.712330553,XX
141220_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,1,1.602349751,XX
141221_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,0.923119367,XX
141222_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,-1,0.75438771,XX
141223_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,1,1.591343094,XX
141224_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,0,1.036247615,XX
141225_at,PALXXXDIF1XXXHR,Mutant,Dif1,Larvae,1,1.458333333,XX
