1631668_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.005485464,4
1633998_s_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.010245902,4
1627817_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.014124294,4
1640566_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.022988506,4
1626435_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.033112583,4
1641475_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.043478261,4
1627376_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.055248619,4
1627986_s_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.070921986,4
1630168_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.071942446,4
1641711_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.075757576,4
1637644_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.08,4
1622946_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.090909091,4
1624195_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.093457944,4
1625129_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.094339623,4
1635400_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.1,4
1634271_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.107526882,4
1641481_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.10989011,4
1626689_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.111111111,4
1632705_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.112359551,4
1633050_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.113636364,4
1640045_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.125,4
1638981_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.14084507,4
1637857_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.142857143,4
1633536_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.144927536,4
1636804_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.149253731,4
1639272_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.153846154,4
1638253_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.15625,4
1624297_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.158730159,4
1626222_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.158730159,4
1637986_at,BUCHONECREL04HR,Microbial,E. coli Rel,Larvae,-1,0.161290323,4
